movies id,title,year,rating,genre,scaled_rating
1116866,The Haunting,2023.0,6.0,Horror,0.6000000000000001
1112424,Bhediya 2,2023.0,0.0,Drama,0.0
1099677,Kanjoos Makhichoos,2023.0,6.0,Drama,0.6000000000000001
1094262,Bandit Shakuntala,2023.0,0.0,Drama,0.0
1092973,InCar,2023.0,0.0,Drama,0.0
1091208,Marigold,2022.0,0.0,Drama,0.0
1084795,Lala Amarnath Biopic,2023.0,0.0,Drama,0.0
1080376,Angithee,2021.0,0.0,Drama,0.0
1076143,The Jewelled Lamp,1979.0,0.0,Drama,0.0
1065320,The Underbug,2023.0,0.0,Drama,0.0
1059268,Crash Course,2023.0,0.0,Drama,0.0
1058477,Bhookha Sher,2001.0,0.0,Drama,0.0
1048178,Chargesheet,2011.0,0.0,Drama,0.0
1040086,Detective,1958.0,0.0,Crime,0.0
1038178,The Way We Are,2022.0,0.0,Drama,0.0
1033916,Shadow Assassins,2022.0,0.0,Drama,0.0
1028349,Conditions Apply,2022.0,0.0,Drama,0.0
1018837,Jeevan Daata,1991.0,0.0,Drama,0.0
1017640,Sach,1989.0,0.0,Drama,0.0
1013335,Nasihat,1986.0,0.0,Drama,0.0
999500,MaNan,2022.0,10.0,Drama,1.0
996010,Rani Hindustani,1995.0,0.0,Drama,0.0
992439,Baharon Ke Manzil,1991.0,0.0,Drama,0.0
984101,Mere Mehboob Mere Sanam,2024.0,0.0,Drama,0.0
981101,Pine Cone,2023.0,0.0,Drama,0.0
972116,The Conversion,2022.0,0.0,Drama,0.0
969800,Inquilab,1935.0,0.0,Drama,0.0
964971,Powai,2022.0,0.0,Drama,0.0
963682,The Storyteller,2022.0,9.5,Drama,0.9500000000000001
953308,Hamari Beti,1950.0,0.0,Drama,0.0
950896,Manhole,2022.0,0.0,Drama,0.0
950416,Jahaan,2022.0,0.0,Drama,0.0
946168,Cute Kameena,2016.0,0.0,Drama,0.0
942561,Ghudchadi,2023.0,0.0,Drama,0.0
941243,Anban,1944.0,0.0,Drama,0.0
929095,Masoom,1960.0,0.0,Drama,0.0
925268,Chhote Sarkar,1974.0,0.0,Drama,0.0
921403,Murder At Teesri Manzil 302,2021.0,0.0,Drama,0.0
919601,Switchh,2021.0,8.0,Drama,0.8
918662,Laal Rang 2: Khoon Chusva,2023.0,0.0,Drama,0.0
917388,Faactory,2021.0,1.0,Drama,0.1
912392,Chalo America,1999.0,0.0,Drama,0.0
912386,Lambu Dada,1992.0,0.0,Drama,0.0
911776,Zaroorat,1972.0,0.0,Drama,0.0
904382,Bhai Bahen,1969.0,0.0,Drama,0.0
895261,Kaun Jeeta Kaun Haara,1987.0,10.0,Drama,1.0
889569,Bhangarh: The Last Episode,2017.0,0.0,Drama,0.0
889542,Wink,2021.0,0.0,Drama,0.0
889483,Damaad,1978.0,0.0,Drama,0.0
888978,Bon Appétit,2023.0,0.0,Drama,0.0
888918,Chaka Chaka Bhaunri,2007.0,0.0,Drama,0.0
888852,Sar Utha Ke Jiyo,1998.0,0.0,Drama,0.0
888847,Bulund,1993.0,0.0,Drama,0.0
888764,From Patna to Pakistan,2015.0,0.0,Drama,0.0
888497,Kahan Ho Tum,2003.0,0.0,Drama,0.0
888312,Tripura,2011.0,0.0,Drama,0.0
888103,15th August,1993.0,2.0,Drama,0.2
888099,Pyar Ka Rog,1994.0,0.0,Drama,0.0
888092,Police Wala,1993.0,0.0,Crime,0.0
887914,Phaansi Ke Baad,1985.0,10.0,Drama,1.0
887720,Khote Sikkey,1998.0,0.0,Drama,0.0
887717,Ram Aur Shyam,1996.0,0.0,Drama,0.0
887713,Saazish,1998.0,0.0,Drama,0.0
887709,Dilwale Kabhi Na Hare,1992.0,0.0,Drama,0.0
887641,Barsaat Ki Raat,1998.0,0.0,Drama,0.0
887626,Sasta Jingi Mahag Senur,1999.0,0.0,Drama,0.0
887602,Meri Mohabbat Mera Naseeba,1995.0,0.0,Drama,0.0
887597,Hum Hain Premi,1996.0,0.0,Drama,0.0
887156,Muqaddar,1996.0,0.0,Drama,0.0
887152,Badmaash No.1,2002.0,0.0,Drama,0.0
877444,Ladies Only,2021.0,0.0,Drama,0.0
873338,The Virgins,2016.0,0.0,Drama,0.0
871944,Water Demon,2023.0,0.0,Drama,0.0
869140,Phantom Hospital,2023.0,0.0,Drama,0.0
856159,Waqt,2020.0,0.0,Drama,0.0
853612,Noorie,2020.0,0.0,Drama,0.0
852194,Zeher,2021.0,0.0,Drama,0.0
850935,Online Ishq,2020.0,0.0,Drama,0.0
850863,Garam Coat,1955.0,0.0,Drama,0.0
850781,Raadha Aur Seeta,1979.0,0.0,Drama,0.0
850184,Maid for each other,2020.0,0.0,Drama,0.0
849878,The Promise,2019.0,0.0,Drama,0.0
849780,Amar Prem,2020.0,0.0,Drama,0.0
849407,Chahat,1971.0,0.0,Drama,0.0
849182,Cypher,2019.0,0.0,Drama,0.0
844460,Black Bud,2021.0,6.0,Drama,0.6000000000000001
835501,Myakut,2020.0,0.0,Drama,0.0
826285,Karma,2004.0,0.0,Drama,0.0
824538,Motu Patlu: Khazaane Ki Race,2015.0,0.0,Drama,0.0
824532,Motu Patlu: Deep Sea Adventure,2014.0,0.0,Drama,0.0
824530,Motu Patlu in Dragon's World,2017.0,0.0,Drama,0.0
822776,Disco Obu,2017.0,8.0,Drama,0.8
819829,Preetam,1971.0,0.0,Drama,0.0
819760,Ganga Ki Kasam,1999.0,10.0,Drama,1.0
819753,Dhuntaaraa,2015.0,0.0,Drama,0.0
812547,The Flute,2021.0,0.0,Drama,0.0
811773,Mission Tiger,2016.0,0.0,Drama,0.0
799324,Chrysalis,2004.0,0.0,Drama,0.0
798464,Manohar Pandey,2023.0,0.0,Drama,0.0
797280,Gauraiya,2015.0,7.0,Drama,0.7000000000000001
794071,Dubai Return,2005.0,0.0,Drama,0.0
764696,Untimely Death,2023.0,10.0,Drama,1.0
760932,Not Today,2021.0,0.0,Drama,0.0
759999,Kaanchli,2020.0,0.0,Drama,0.0
759940,The Last Letter,2018.0,0.0,Drama,0.0
745490,Inspector,1956.0,0.0,Drama,0.0
743202,Matto Ki Saikil,2022.0,0.0,Drama,0.0
741724,Catdog,2020.0,0.0,Drama,0.0
739907,Tallukh,2020.0,10.0,Drama,1.0
737516,Secret Pocketmaar,2023.0,0.0,Drama,0.0
732621,12 “o” CLOCK,2021.0,3.0,Drama,0.30000000000000004
732201,Pencil Box,2020.0,0.0,Drama,0.0
713271,Purush,1994.0,10.0,Drama,1.0
712906,Gurudakshina,2015.0,4.0,Drama,0.4
711187,Namumkin,1988.0,0.0,Drama,0.0
710914,The Comedian,2020.0,0.0,Drama,0.0
709267,Imaan,1974.0,0.0,Drama,0.0
683179,Akhri Muqabla,1989.0,0.0,Drama,0.0
681246,Talvar 2,2023.0,0.0,Drama,0.0
674816,Stray Dogs Come Out at Night,2020.0,4.0,Drama,0.4
670664,Ghunghat,1960.0,0.0,Drama,0.0
669842,Prem Yog,1994.0,0.0,Drama,0.0
667053,Chalte Chalte,1976.0,0.0,Drama,0.0
659892,Baby Steps,2017.0,7.0,Drama,0.7000000000000001
657955,Happi,2019.0,8.0,Drama,0.8
656999,Odd Couple,2022.0,8.0,Drama,0.8
654613,Main Nashe Mein Hoon,1959.0,10.0,Drama,1.0
651223,Daadagiri,1997.0,0.0,Drama,0.0
642637,Baarish,1957.0,0.0,Drama,0.0
642013,The Churning of the Ocean,2019.0,0.0,Drama,0.0
638460,Kasganj,2019.0,0.0,Drama,0.0
637946,The Past,2018.0,1.0,Drama,0.1
636424,Daawat-e-Biryani,2019.0,10.0,Drama,1.0
631848,Midnight Romance,2019.0,0.0,Romance,0.0
631685,Pehchan,1970.0,0.0,Drama,0.0
630705,Downtown,2016.0,0.0,Drama,0.0
628859,Sangram,1950.0,4.0,Drama,0.4
622896,Mushkil,2019.0,0.0,Drama,0.0
621140,Qatal-E-Aam,2005.0,0.0,Drama,0.0
620276,Chase: No Mercy To Crime,2019.0,0.0,Crime,0.0
619100,Zordaar,1996.0,0.0,Drama,0.0
619099,Zameer,2005.0,0.0,Drama,0.0
619004,Grahasthi,1984.0,0.0,Drama,0.0
617135,Meri zabaan,1989.0,10.0,Drama,1.0
615193,Devi,1970.0,7.0,Drama,0.7000000000000001
612990,Agneekaal,1990.0,3.5,Drama,0.35000000000000003
607141,Be Happy,2023.0,0.0,Drama,0.0
607139,Kick 2,2023.0,0.0,Drama,0.0
606019,Duplicate Sholay,2002.0,1.0,Drama,0.1
605455,Fastey Fasaatey,2019.0,0.0,Drama,0.0
605027,Arpan,2016.0,10.0,Drama,1.0
604053,Saathi,1991.0,5.3,Drama,0.53
589583,Nartakee,1963.0,0.0,Drama,0.0
587330,Time Pass,2005.0,1.0,Drama,0.1
584291,Dak Ghar,1965.0,0.0,Drama,0.0
581925,End Counter,2019.0,0.0,Drama,0.0
566580,He...,2011.0,0.0,Drama,0.0
555017,Saajan Ka Ghar,1994.0,5.5,Drama,0.55
548402,Spark,2014.0,0.0,Drama,0.0
544266,Fareb,1996.0,1.0,Drama,0.1
543940,Chaar Maharathi,1985.0,0.0,Drama,0.0
543936,Achha Bura,1983.0,0.0,Drama,0.0
543715,Anari,1975.0,0.0,Drama,0.0
542479,Dulari,1949.0,0.0,Drama,0.0
539411,Khandan,1965.0,6.0,Drama,0.6000000000000001
538612,Bhayaanak,1979.0,0.0,Drama,0.0
538599,Jallaad,1995.0,5.7,Drama,0.5700000000000001
537169,Shankra,1991.0,2.0,Drama,0.2
534686,"Saheb, Biwi Aur Gangster 3",2018.0,6.7,Drama,0.67
533321,Sonata,2017.0,0.0,Drama,0.0
532921,Hanuman Vs Mahiravana,2018.0,6.0,Drama,0.6000000000000001
525067,Rustom,1982.0,0.0,Drama,0.0
523192,Mehsampur,2018.0,5.7,Drama,0.5700000000000001
522926,Nazar,2005.0,6.0,Drama,0.6000000000000001
521282,Dhoon,1953.0,10.0,Drama,1.0
520914,3 AM - A Paranormal Experience,2014.0,4.0,Drama,0.4
520764,Khaan Dost,1976.0,0.0,Drama,0.0
518446,Circus,2018.0,0.0,Drama,0.0
517409,Hansa,2012.0,0.0,Drama,0.0
517184,Lock and Key,2017.0,0.0,Drama,0.0
515832,Ganga Aur Suraj,1980.0,10.0,Drama,1.0
515670,Do Musafir,1978.0,10.0,Drama,1.0
515206,Mum,2017.0,0.0,Drama,0.0
511241,Jeet Lengey Jahaan,2012.0,0.0,Drama,0.0
509992,Safed Haathi,1977.0,6.0,Drama,0.6000000000000001
509709,Naya Nasha,1973.0,0.0,Drama,0.0
507412,Dard,1981.0,8.0,Drama,0.8
507398,Hukumat,1987.0,5.0,Drama,0.5
506217,Dhara 302,2016.0,4.0,Drama,0.4
505785,Baadal,1985.0,10.0,Drama,1.0
502708,Jal Mahal,1980.0,0.0,Drama,0.0
500064,Dafan,2001.0,0.0,Drama,0.0
499239,Jurmana,1996.0,10.0,Drama,1.0
499238,Hamara Khandaan,1988.0,10.0,Drama,1.0
499111,Stumped,2003.0,0.0,Drama,0.0
496536,Rampur Ka Raja,1993.0,0.0,Drama,0.0
496413,Kunwari Chudail,2001.0,0.0,Action,0.0
495603,Fireflies,2014.0,7.0,Drama,0.7000000000000001
491114,Police Officer,1992.0,2.5,Crime,0.25
490166,Prem Patra,1962.0,7.0,Drama,0.7000000000000001
489225,Murad,2005.0,9.3,Drama,0.9300000000000002
486250,Ujala,1959.0,6.0,Drama,0.6000000000000001
485510,6-5=2,2014.0,3.3,Drama,0.33
485327,Bhagam Bhag,1956.0,0.0,Drama,0.0
485090,Pushkar Puran,2017.0,0.0,Drama,0.0
482250,Jeet,1949.0,5.0,Drama,0.5
481126,Ramgarh Ke Sholay,1991.0,6.0,Drama,0.6000000000000001
480661,Khofnak Mahal,1998.0,0.0,Drama,0.0
480649,Daayan,1997.0,0.0,Drama,0.0
477174,Shadows in the Dark,1999.0,10.0,Drama,1.0
476894,Marshal,2002.0,10.0,Drama,1.0
476494,Leeches,2016.0,6.0,Drama,0.6000000000000001
473075,Shiva Ka Insaaf,1985.0,4.0,Drama,0.4
471343,Shreelancer,2017.0,10.0,Drama,1.0
468513,Mona Darling,2017.0,4.0,Drama,0.4
466210,III Smoking Barrels,2018.0,8.0,Historical,0.8
465954,Night,2017.0,7.5,Drama,0.75
465660,Force 3,2023.0,10.0,Drama,1.0
465638,Aranyaka,1994.0,4.2,Drama,0.42000000000000004
464592,Khote Sikkay,1974.0,4.5,Drama,0.45
464583,Shareef Budmaash,1973.0,3.0,Drama,0.30000000000000004
464315,Lal Patthar,1971.0,7.0,Drama,0.7000000000000001
462571,Balidaan,1985.0,0.0,Drama,0.0
462383,Cheers,2015.0,10.0,Drama,1.0
454388,Samson,1964.0,10.0,Drama,1.0
453292,Charandas Chor,1975.0,0.0,Drama,0.0
449777,Poorna,2017.0,6.3,Drama,0.63
446933,Roti,1942.0,0.0,Drama,0.0
446321,Free Entry,2006.0,0.0,Drama,0.0
442489,Elan,1947.0,0.0,Drama,0.0
442016,Nagin,1954.0,0.0,Drama,0.0
441547,Typecaste,2017.0,6.7,Drama,0.67
431959,Khal-Naaikaa,1993.0,10.0,Drama,1.0
429860,Dil Sala Sanki,2016.0,3.3,Drama,0.33
427905,Love Shagun,2016.0,7.2,Romance,0.7200000000000001
425749,Mafia Raaj,1998.0,0.0,Drama,0.0
422536,Anna,2016.0,5.0,Drama,0.5
420825,Phagun,1973.0,0.0,Drama,0.0
415106,Bollywood Diaries,2016.0,0.0,Drama,0.0
411462,Bathinda Express,2016.0,5.5,Drama,0.55
410246,Piya Ka Ghar,1972.0,7.0,Drama,0.7000000000000001
410214,M Cream,2016.0,6.0,Drama,0.6000000000000001
409242,Ram Rajya,1943.0,5.0,Drama,0.5
405925,The Blueberry Hunt,2016.0,7.0,Drama,0.7000000000000001
403972,Ishq Click,2016.0,5.0,Drama,0.5
401739,Bada Din,1998.0,0.0,Drama,0.0
400662,Kajarya,2015.0,6.8,Drama,0.68
391101,sarkari mehmaan,1979.0,0.0,Drama,0.0
390836,CRD,2016.0,7.0,Drama,0.7000000000000001
389245,Kya Yehi Pyaar Hai,2002.0,5.6,Drama,0.5599999999999999
382989,Namkeen,1982.0,10.0,Drama,1.0
380074,Strange Love,2016.0,0.0,Romance,0.0
376825,Gaddaar,1973.0,9.5,Drama,0.9500000000000001
376495,Naseeb,1998.0,3.3,Drama,0.33
373016,Time Out,2015.0,7.3,Drama,0.73
371439,Ranbanka,2015.0,8.0,Drama,0.8
369822,Miss Mary,1957.0,0.0,Drama,0.0
366120,Red Rose,1980.0,6.5,Drama,0.65
362167,Sadak Chhap,1987.0,10.0,Drama,1.0
